category,word
Programming,What is the worst thing about managing npm dependencies?
Programming,What is the worst thing about microservices?
Programming,What is the worst thing about multi-cloud architecture?
Programming,What is the worst thing about pair programming?
Programming,What is the worst thing about serverless architecture?
Programming,What is the worst thing about system design interviews?
Programming,What is the worst thing about technical interviews?
Programming,What is the worst thing about whiteboard interviews?
Programming,What is the worst thing about working with time zones in code?
Programming,What is the worst thing about writing documentation for APIs?
Programming,What is the worst thing about writing regex?
Programming,What is the worst thing about writing unit tests?
Programming,What is the worst type of bug to debug?
Programming,What is the worst type of technical debt?
Programming,What is the worst variable name you can think of?
Programming,What would you name your first startup?
Programming,What would you name your programming blog?
Programming,Why do programmers prefer dark mode?
Rhyme,Find the word that rhymes with 'ball'.
Rhyme,Find the word that rhymes with 'bark'.
Rhyme,Find the word that rhymes with 'bat'.
Rhyme,Find the word that rhymes with 'bear'.
Rhyme,Find the word that rhymes with 'bell'.
Rhyme,Find the word that rhymes with 'belt'.
Rhyme,Find the word that rhymes with 'bike'.
Rhyme,Find the word that rhymes with 'bird'.
Rhyme,Find the word that rhymes with 'bite'.
Rhyme,Find the word that rhymes with 'blue'.
Rhyme,Find the word that rhymes with 'bone'.
Rhyme,Find the word that rhymes with 'book'.
Rhyme,Find the word that rhymes with 'branch'.
Rhyme,Find the word that rhymes with 'breeze'.
Rhyme,Find the word that rhymes with 'broom'.
Rhyme,Find the word that rhymes with 'cake'.
Rhyme,Find the word that rhymes with 'cape'.
Rhyme,Find the word that rhymes with 'car'.
Rhyme,Find the word that rhymes with 'carrot'.
Rhyme,Find the word that rhymes with 'cat'.
Rhyme,Find the word that rhymes with 'chair'.
Rhyme,Find the word that rhymes with 'cloud'.
Rhyme,Find the word that rhymes with 'coin'.
Rhyme,Find the word that rhymes with 'crown'.
Rhyme,Find the word that rhymes with 'dare'.
Rhyme,Find the word that rhymes with 'dog'.
Rhyme,Find the word that rhymes with 'doll'.
Rhyme,Find the word that rhymes with 'dream'.
Rhyme,Find the word that rhymes with 'drum'.
Rhyme,Find the word that rhymes with 'duck'.
Rhyme,Find the word that rhymes with 'egg'.
Rhyme,Find the word that rhymes with 'eye'.
Rhyme,Find the word that rhymes with 'face'.
Rhyme,Find the word that rhymes with 'fire'.
Rhyme,Find the word that rhymes with 'fish'.
Rhyme,Find the word that rhymes with 'fleece'.
Rhyme,Find the word that rhymes with 'foot'.
Rhyme,Find the word that rhymes with 'fox'.
Rhyme,Find the word that rhymes with 'fruit'.
Rhyme,Find the word that rhymes with 'game'.
Rhyme,Find the word that rhymes with 'gate'.
Rhyme,Find the word that rhymes with 'glove'.
Rhyme,Find the word that rhymes with 'glow'.
Rhyme,Find the word that rhymes with 'gold'.
Rhyme,Find the word that rhymes with 'grain'.
Rhyme,Find the word that rhymes with 'grass'.
Rhyme,Find the word that rhymes with 'hand'.
Rhyme,Find the word that rhymes with 'hat'.
Rhyme,Find the word that rhymes with 'hill'.
Rhyme,Find the word that rhymes with 'hive'.
Rhyme,Find the word that rhymes with 'ice'.
Rhyme,Find the word that rhymes with 'jaw'.
Rhyme,Find the word that rhymes with 'kite'.
Rhyme,Find the word that rhymes with 'knee'.
Rhyme,Find the word that rhymes with 'lamp'.
Rhyme,Find the word that rhymes with 'leaf'.
Rhyme,Find the word that rhymes with 'light'.
Rhyme,Find the word that rhymes with 'lock'.
Rhyme,Find the word that rhymes with 'mice'.
Rhyme,Find the word that rhymes with 'mist'.
Rhyme,Find the word that rhymes with 'moon'.
Rhyme,Find the word that rhymes with 'mouse'.
Rhyme,Find the word that rhymes with 'neck'.
Rhyme,Find the word that rhymes with 'net'.
Rhyme,Find the word that rhymes with 'night'.
Rhyme,Find the word that rhymes with 'note'.
Rhyme,Find the word that rhymes with 'paint'.
Rhyme,Find the word that rhymes with 'peach'.
Rhyme,Find the word that rhymes with 'pearl'.
Rhyme,Find the word that rhymes with 'pillow'.
Rhyme,Find the word that rhymes with 'play'.
Rhyme,Find the word that rhymes with 'pool'.
Rhyme,Find the word that rhymes with 'rain'.
Rhyme,Find the word that rhymes with 'ring'.
Rhyme,Find the word that rhymes with 'road'.
Rhyme,Find the word that rhymes with 'rock'.
Rhyme,Find the word that rhymes with 'rope'.
Rhyme,Find the word that rhymes with 'sail'.
Rhyme,Find the word that rhymes with 'sea'.
Rhyme,Find the word that rhymes with 'shine'.
Rhyme,Find the word that rhymes with 'shoe'.
Rhyme,Find the word that rhymes with 'shore'.
Rhyme,Find the word that rhymes with 'side'.
Rhyme,Find the word that rhymes with 'skirt'.
Rhyme,Find the word that rhymes with 'smile'.
Rhyme,Find the word that rhymes with 'snail'.
Rhyme,Find the word that rhymes with 'sock'.
Rhyme,Find the word that rhymes with 'star'.
Rhyme,Find the word that rhymes with 'stick'.
Rhyme,Find the word that rhymes with 'stone'.
Rhyme,Find the word that rhymes with 'table'.
Rhyme,Find the word that rhymes with 'tank'.
Rhyme,Find the word that rhymes with 'tear'.
Rhyme,Find the word that rhymes with 'tide'.
Rhyme,Find the word that rhymes with 'toy'.
Rhyme,Find the word that rhymes with 'train'.
Rhyme,Find the word that rhymes with 'treat'.
Rhyme,Find the word that rhymes with 'tree'.
Rhyme,Find the word that rhymes with 'wave'.
Rhyme,Find the word that rhymes with 'wind'.
Songs and Musics,What band's breakup disappointed you the most?
Songs and Musics,What concert did you find underwhelming?
Songs and Musics,What music genre do you find dull?
Songs and Musics,What popular song do you find irritating?
Songs and Musics,What popular song do you think is boring?
Songs and Musics,What singer do you find annoying?
Songs and Musics,What song do you find overrated?
Songs and Musics,What song do you find too cheesy?
Songs and Musics,What song do you skip every time it comes on?
Songs and Musics,What song do you think has a bad instrumental?
Songs and Musics,What song do you think has a bad melody?
Songs and Musics,What song do you think has a terrible chorus?
Songs and Musics,What song do you think has no meaning?
Songs and Musics,What song do you think has the worst lyrics?
Songs and Musics,What song do you think is overproduced?
Songs and Musics,What song do you think is played too much on the radio?
Songs and Musics,What song do you think is poorly mixed?
Songs and Musics,What song do you think is too abstract?
Songs and Musics,What song do you think is too acoustic?
Songs and Musics,What song do you think is too aggressive?
Songs and Musics,What song do you think is too commercial?
Songs and Musics,What song do you think is too depressing?
Songs and Musics,What song do you think is too electronic?
Songs and Musics,What song do you think is too emotional?
Songs and Musics,What song do you think is too fast?
Songs and Musics,What song do you think is too happy?
Songs and Musics,What song do you think is too long?
Songs and Musics,What song do you think is too loud?
Songs and Musics,What song do you think is too mainstream?
Songs and Musics,What song do you think is too melodramatic?
Songs and Musics,What song do you think is too nostalgic?
Songs and Musics,What song do you think is too political?
Songs and Musics,What song do you think is too repetitive?
Songs and Musics,What song do you think is too sad?
Songs and Musics,What song do you think is too simple?
Songs and Musics,What song do you think is too slow?
Songs and Musics,What song do you think is too theatrical?
Songs and Musics,What song do you think is too trendy?
Songs and Musics,What song has lyrics you can't stand?
Songs and Musics,What song reminds you of a bad date?
Songs and Musics,What song reminds you of a bad relationship?
Songs and Musics,What song reminds you of a bad vacation?
Songs and Musics,What song reminds you of a boring party?
Songs and Musics,What song reminds you of a breakup?
Songs and Musics,What song reminds you of a difficult period?
Songs and Musics,What song reminds you of a difficult time?
Songs and Musics,What song reminds you of a sad event?
Songs and Musics,What song reminds you of a stressful time?
Songs and Musics,What song's popularity do you not understand?
Songs and Musics,Which album cover do you find unattractive?
Songs and Musics,Which album do you regret buying?
Songs and Musics,Which album do you think has bad cover art?
Songs and Musics,Which album do you think has too many filler tracks?
Songs and Musics,Which album do you think is forgettable?
Songs and Musics,Which album do you think is overpraised?
Songs and Musics,Which album do you think is overrated?
Songs and Musics,Which album do you think is too experimental?
Songs and Musics,Which album do you think is too long?
Songs and Musics,Which album do you think was a letdown?
Songs and Musics,Which album was the biggest disappointment for you?
Songs and Musics,Which artist do you think is too controversial?
Songs and Musics,Which artist do you think is too gimmicky?
Songs and Musics,Which artist's fanbase do you find annoying?
Songs and Musics,Which artist's fashion style do you not like?
Songs and Musics,Which artist's interviews do you find dull?
Songs and Musics,Which artist's live performance disappointed you?
Songs and Musics,Which artist's music style do you find dated?
Songs and Musics,Which artist's remixes do you dislike?
Songs and Musics,Which artist's social media do you find annoying?
Songs and Musics,Which artist's stage persona do you find fake?
Songs and Musics,Which band's fanbase do you find overly critical?
Songs and Musics,Which band's latest album disappointed you?
Songs and Musics,Which band's logo do you dislike?
Songs and Musics,Which band's lyrics do you find pretentious?
Songs and Musics,Which band's lyrics do you find shallow?
Songs and Musics,Which band's merchandise do you dislike?
Songs and Musics,Which band's music do you not enjoy?
Songs and Musics,Which band's music videos do you find weird?
Songs and Musics,Which band's name do you find silly?
Songs and Musics,Which band's reunion do you not care about?
Songs and Musics,Which music genre do you dislike the most?
Songs and Musics,Which music trend do you wish would go away?
Songs and Musics,Which music video do you find cringeworthy?
Songs and Musics,Which music video do you find strange?
Songs and Musics,Which singer do you think has a fake persona?
Songs and Musics,Which singer do you think is overexposed?
Songs and Musics,Which singer do you think is overhyped?
Songs and Musics,Which singer has a voice you don't enjoy?
Songs and Musics,Which singer's autobiography do you not want to read?
Songs and Musics,Which singer's collaborations do you dislike?
Songs and Musics,Which singer's interviews do you find annoying?
Songs and Musics,Which singer's live vocals do you dislike?
Songs and Musics,Which singer's music videos do you find boring?
Songs and Musics,Which singer's personality do you dislike?
Songs and Musics,Which singer's public behavior do you dislike?
Songs and Musics,Which singer's style do you not like?
Songs and Musics,Which singer's voice do you find grating?
Songs and Musics,Which song do you think is overrated?
Songs and Musics,Which song gets stuck in your head in the worst way?
Songs and Musics,Which song reminds you of a bad memory?
This or That,"Save as you go, or save at the end?"
This or That,A store where every item is free or a restaurant where every dish is calorie free?
This or That,Action movies or comedies?
This or That,Action movies or romantic comedies?
This or That,Action-packed adventure or cozy night in?
This or That,Adaptations of books or video games?
This or That,Adventure or relaxation?
This or That,Adventure sports or relaxation?
This or That,Adventure-filled detours or sticking to the planned route?
This or That,Air guitar or air drums?
This or That,Alfred Hitchcock or Stanley Kubrick?
This or That,Ambition or comfort?
This or That,Android or iPhone?
This or That,Angry client or angry coworker?
This or That,Animals or people?
This or That,Animated films or live-action movies?
This or That,Animated or live-action?
This or That,Apathy or obsession?
This or That,Apple juice or orange juice?
This or That,Apple or Android?
This or That,Arrive early or arrive late?
This or That,Art gallery opening or indie music festival?
This or That,Art museum or history museum?
This or That,Art projects or science projects?
This or That,Attend a party or host a party?
This or That,Audiobook or physical book?
This or That,Avocado toast or eggs benedict?
This or That,Babies dressed as animals or animals dressed as humans?
This or That,Backpacking or luxury?
This or That,Backpacking through Europe or island hopping in Asia?
This or That,Bad breath or body odor?
This or That,Bad haircut or bad dye job?
This or That,Bar soap or body wash?
This or That,Barbecue or picnic?
This or That,Bargain or top-shelf?
This or That,Bath or shower?
This or That,Batman or Superman?
This or That,Be embarrassed or be afraid?
This or That,Beach day or pool day?
This or That,Beach hammock or mountain cabin?
This or That,Beach or mountains?
This or That,Beach or pool?
This or That,Beach vacation or mountain retreat?
This or That,Beach workout or mountain hike?
This or That,Being famous or being wealthy?
This or That,Being too hot or being too cold?
This or That,Best Picture winners or cult classics?
This or That,Big city or small town?
This or That,Big class or small class?
This or That,Big company or small company?
This or That,Big family or small family?
This or That,Big wedding or small wedding?
This or That,Bike ride or nature walk?
This or That,Biking or hiking?
This or That,Binge-watching a series or watching one episode per day?
This or That,Biographies or autobiographies?
This or That,Blanket fort or cardboard box fort?
This or That,Blue or green?
This or That,Board game or video game tournament?
This or That,Board games or card games?
This or That,Board games or video games?
This or That,Boat cruise or hiking trail?
This or That,Bodyweight exercises or free weights?
This or That,Book club or solo reading?
This or That,Book smarts or street smarts?
This or That,Books or e-books?
This or That,Books or movies?
This or That,Boxers or briefs?
This or That,Brand name or generic?
This or That,Breakfast in bed or dinner out?
This or That,Breakfast or dinner?
This or That,Bruschetta or caprese salad?
This or That,Brush your teeth with mustard or wash your hair with mayonnaise?
This or That,Bucket-list destinations or hidden gems?
This or That,Buddy cop comedies or heist movies?
This or That,Bungee jumping or skydiving?
This or That,Burgers or hot dogs?
This or That,Burgers or hotdogs?
This or That,Buying books or borrowing from the library?
This or That,Cake or cupcakes?
This or That,Cake or pie?
This or That,Call first thing in the morning or call in the middle of the night?
This or That,Call of Duty or Battlefield?
This or That,Call or text?
This or That,Calling or texting?
This or That,Camping or glamping?
This or That,Camping or hotel stays?
This or That,Camping or hotel?
This or That,Camping or road trip?
This or That,Camping or staying in a hotel?
This or That,Camping under the stars or cozy cabins?
This or That,Cannoli or tiramisu?
This or That,Car or bike?
This or That,Cardio or strength training?
This or That,Carry-on or suitcase?
This or That,Cash or credit?
This or That,Casual gaming or competitive esports?
This or That,Cats or birds?
This or That,Cats or dogs?
This or That,Cheerleader or mascot?
This or That,Cheese-scented soap or soap-scented cheese?
This or That,Chemistry or biology?
This or That,Cherished or respected?
This or That,Chicken tikka masala or butter chicken?
This or That,Chicken wings or chicken satay?
This or That,Childhood favorites or recent discoveries?
This or That,Chips or pretzels?
This or That,Chocolate or vanilla?
This or That,Christmas or your birthday?
This or That,City life or country life?
This or That,City or countryside?
This or That,City trips or rural retreats?
This or That,Classic games or new releases?
This or That,Classic novels or contemporary fiction?
This or That,Classic or modern?
This or That,Classical art or modern art?
This or That,Classical music or jazz?
This or That,Clean a litter box or walk a dog?
This or That,Clean as you cook or clean up at the end?
This or That,Clothes on the floor or clothes in the hamper?
This or That,Clue or Monopoly?
This or That,Clutter in the closet or clutter under the bed?
This or That,Coffee date or cocktail date?
This or That,Coffee or energy drinks?
This or That,Coffee or tea?
This or That,College or high school?
This or That,Comedian in serious film or serious actor in comedy film?
This or That,Comedic parodies or slapstick comedies?
This or That,Comedy club or live concert?
This or That,Comedy or drama?
This or That,Comedy or horror?
This or That,Comedy show or drama series?
This or That,Company retreat or company holiday party?
This or That,Competitive or casual?
This or That,Concert or sports game?
This or That,Concert or theater play?
This or That,Convertible or SUV?
This or That,Cook at home or dine out?
This or That,Cookies or brownies?
This or That,Cooking or baking?
This or That,Cooking or being cooked for?
This or That,Cooking or ordering takeout?
This or That,Couch potato or fitness fiend?
This or That,Croissants or bagels?
This or That,Croquettes or empanadas?
This or That,Cross-country skiing or downhill skiing?
This or That,CrossFit or bodybuilding?
This or That,Crossword puzzles or Sudoku?
This or That,Crunchy peanut butter or smooth peanut butter?
This or That,Crème brûlée or chocolate fondue?
This or That,Cult classics or underrated gems?
This or That,Curry or stir-fry?
This or That,Dancing or singing?
This or That,Day or night?
This or That,Deadlifts or squats?
This or That,Deep talks or light-hearted banter?
This or That,Desks or tables?
This or That,Digital downloads or physical copies?
This or That,Dim sum or tapas?
This or That,Dine in or order delivery?
This or That,Director’s cuts or theatrical releases?
This or That,Dirty bathroom or dirty kitchen?
This or That,Disney or Pixar?
This or That,Disneyworld or Legoland?
This or That,Documentaries or biopics?
This or That,Dogs or cats?
This or That,Dragons or unicorns?
This or That,Dreamcatcher or fortune teller?
This or That,Drink milk from a shoe or eat cereal with water?
This or That,Drive to school or take the bus?
This or That,Driver or passenger?
This or That,Driving fast or driving slow?
This or That,E-book or audiobook?
This or That,E-reader or physical book?
This or That,Early bird or night owl?
This or That,Early riser or night owl?
This or That,Eat spaghetti with chopsticks or soup with a fork?
This or That,Education or experience?
This or That,Eggs or pancakes?
This or That,Emails or conversations?
This or That,English or Math?
This or That,Espresso or drip coffee?
This or That,Expensive gift or homemade gift?
This or That,Facebook or Instagram?
This or That,Facebook or Twitter?
This or That,Fainting or spit take?
This or That,Falafel or hummus?
This or That,False hope or unnecessary anxiety?
This or That,Family or friends?
This or That,Fantasy or sci-fi?
This or That,Farming sim or horror game?
This or That,Fast food or health food?
This or That,Fast food or home-cooked meals?
This or That,Fast food or homemade food?
This or That,Fast-paced or slow-paced?
This or That,Fiction or non-fiction?
This or That,Fiction or nonfiction?
This or That,Field trips or field days?
This or That,First or third person?
This or That,Fishing or hunting?
This or That,Flip-flops or sandals?
This or That,Floating house or underwater hotel?
This or That,Flying or turning invisible?
This or That,Foam rolling or stretching?
This or That,Food truck or restaurant?
This or That,Foodie tour or outdoor?
This or That,Foodie tour or wine tasting?
This or That,Football game or basketball game?
This or That,Football or basketball?
This or That,Football or soccer?
This or That,Forget your pencil or forget a notebook?
This or That,Free lunch or free dessert?
This or That,Free travel for one year or free lodging for five years?
This or That,French fries or onion rings?
This or That,French fries or sweet potato fries?
This or That,Friends or solo?
This or That,Fries or onion rings?
This or That,Frisbee or kite flying?
This or That,Fruits or vegetables?
This or That,Funny movie or dramatic movie?
This or That,Funny story or one-liner?
This or That,Gaming marathons or short gaming sessions?
This or That,Gardening or cooking?
This or That,Gardening or fishing?
This or That,Gas station or rest area?
This or That,Gelato or sorbet?
This or That,Geometry or algebra?
This or That,Getting up early or staying up late?
This or That,Giant library filled with every book ever written or virtual reality library with infinite knowledge?
This or That,Giant robot battle or dragon duel?
This or That,Girl friends or guy friends?
This or That,Give a ride or hitch a ride?
This or That,Glass half full or glass half empty?
This or That,Glitter perfume or glue deodorant?
This or That,Going to a party or hosting a party?
This or That,Gold or silver?
This or That,Grand Canyon or Yellowstone National Park?
This or That,Graphic novels or manga?
This or That,Grilled cheese or PB&J?
This or That,Grilled cheese or quesadillas?
This or That,Group feedback or one on one feedback?
This or That,Group fitness class or personal training?
This or That,Group hangout or one-on-one hangout?
This or That,Group work or solo work?
This or That,Growth or security?
This or That,Guacamole or salsa?
This or That,Guided tour or self-guided exploration?
This or That,Guitar or piano?
This or That,Gummy bear pillow or pudding mattress?
This or That,Gym or Art?
This or That,Gym or home workout?
This or That,Gym or home workouts?
This or That,Gyoza or spring rolls?
This or That,HIIT or circuit training?
This or That,Halloween or Christmas?
This or That,Hamburgers or hot dogs?
This or That,Hand soap or hand sanitizer?
This or That,Handheld or VR gaming?
This or That,Handwriting or typing?
This or That,Handwritten notes or emails?
This or That,Hang out with little kids or old folks?
This or That,Happy endings or sad endings?
This or That,Hardcover or paperback?
This or That,Harry Potter or The Lord of the Rings?
This or That,Hat made of feathers or shoes made of bubble wrap?
This or That,Have a pet spider or a pet cockroach?
This or That,Have a tail like a squirrel or wings like a bat?
This or That,Have spaghetti arms or jelly legs?
This or That,Hero or antihero?
This or That,High graphics or retro style?
This or That,High heels or sneakers?
This or That,Hiking or rock climbing?
This or That,Historical fiction or science fiction?
This or That,Historical landmarks or modern attractions?
This or That,History or science?
This or That,Holiday movie marathon or baking cookies?
This or That,Hollywood or international movies?
This or That,Home school or classroom learning?
This or That,Homemade dinner or takeout?
This or That,Homework or classwork?
This or That,Horror movies or comedies?
This or That,Horror movies or romance movies?
This or That,Horror or thriller?
This or That,Hot chocolate or coffee?
This or That,Hot coffee or iced coffee?
This or That,Hot dog or hamburger?
This or That,Hot or cold?
This or That,Hot sauce toothpaste or pickle juice face wash?
This or That,Hot weather or cold weather?
This or That,I Spy or 20 Questions?
This or That,Ice cream cone or ice cream cup?
This or That,Ice cream cone or milkshake?
This or That,Ice cream or cake?
This or That,Ice cream or frozen yogurt?
This or That,Ice cream or popsicles?
This or That,Ice cream sundaes or pie?
This or That,Ice skating or rollerblading?
This or That,Iconic directors or talented actors?
This or That,Indie or AAA?
This or That,Indoor gym or outdoor workout?
This or That,Indoor party or outdoor barbecue?
This or That,Instagram famous or infomercial famous?
This or That,Instagram or Snapchat?
This or That,Instagram or Twitter?
This or That,Instant coffee or brewed coffee?
This or That,Intense pain for ten minutes or dull pain for one day?
This or That,Interviewer or interviewee?
This or That,Introvert or extrovert?
This or That,Invisible cloak or invincibility shield?
This or That,Jeans or sweatpants?
This or That,Jurassic Park or Jaws?
This or That,Karaoke night or family band jam session?
This or That,Ketchup or mustard?
This or That,Ketchup or ranch?
This or That,Keyboard and mouse or controller?
This or That,Lake or ocean?
This or That,Laptop or desktop?
This or That,Laundry or dishes?
This or That,Leader or follower?
This or That,Letter or emails?
This or That,Library or bookstore?
This or That,Lick a frog or hug a snake?
This or That,Lions or tigers?
This or That,Literary fiction or genre fiction?
This or That,Literary magazines or online blogs?
This or That,Live at a movie theater or a mall?
This or That,Live sports or watching on TV?
This or That,Load the dishwasher or unload the dishwasher?
This or That,Lobster or crab?
This or That,Local cuisine or international dishes?
This or That,Logic or emotion?
This or That,Long campaigns or short stories?
This or That,Long hair or short hair?
This or That,Long or short trips?
This or That,Long walks or short runs?
This or That,Looks or personality?
This or That,Loose guidelines or clear directions?
This or That,Lose sleep or skip a meal?
This or That,Loud neighbors or nosey neighbors?
This or That,Loud or quiet?
This or That,Mac or PC?
This or That,Macarons or cupcakes?
This or That,Making slime or painting rocks?
This or That,Maps or GPS?
This or That,Marathon or triathlon?
This or That,Margaritas or mojitos?
This or That,Margherita pizza or pepperoni pizza?
This or That,Mario or Sonic?
This or That,Marshmallow pillows or spaghetti blankets?
This or That,Marvel or DC?
This or That,Mascara or lipstick?
This or That,Massive success by accident or modest success on purpose?
This or That,Meditation or adrenaline sports?
This or That,Messy desk or clean desk?
This or That,Messy locker or tidy locker?
This or That,Messy or tidy?
This or That,Mind-reading ability or shape-shifting powers?
This or That,Minecraft or Fortnite?
This or That,Misquoted movies or mistaken lyrics?
This or That,Misunderstood after death or forgotten after death?
This or That,Mobile gaming or console gaming?
This or That,Mockumentaries or found-footage horror films?
This or That,Money or love?
This or That,Moon colony or Mars colony?
This or That,Morning or night?
This or That,Morning person or night owl?
This or That,Morning workout or evening workout?
This or That,Mountain roads or coastal drives?
This or That,Movie theater or streaming?
This or That,Movies at home or theater?
This or That,Movies that make you laugh or cry?
This or That,Mowing the yard or weeding the garden?
This or That,Muddy floor or dusty floor?
This or That,Multiple choice or essay?
This or That,Museum visit or nature hike?
This or That,Museums or amusement parks?
This or That,Music festivals or food festivals?
This or That,Music playlist or podcasts?
This or That,Mystery or fantasy?
This or That,National parks or cozy B&Bs?
This or That,Naughty Dog or Rockstar Games?
This or That,Netflix binge or reading marathon?
This or That,Netflix or HBO?
This or That,Netflix or Hulu?
This or That,Netflix or YouTube?
This or That,Night or morning?
This or That,Night out or night in?
This or That,Ninjas or pirates?
This or That,Nintendo Switch or PC?
This or That,No company or bad company?
This or That,No homework or no bedtime?
This or That,Ocean or lake?
This or That,Off the beaten path or touristy?
This or That,Old Hollywood or New Hollywood?
This or That,One mile or 5k?
This or That,Online multiplayer or local co-op?
This or That,Online shopping or in-store shopping?
This or That,Online shopping or mall shopping?
This or That,Outer space or the bottom of the sea?
This or That,Overly optimistic or overly pessimistic?
This or That,Owe money or owe a favor?
This or That,PC or console?
This or That,Painful truth or comforting lie?
This or That,Painting or drawing?
This or That,Painting or sculpture?
This or That,Pancakes or waffles?
This or That,Pandas or koalas?
This or That,Paper map or GPS navigation?
This or That,Paris or Rome?
This or That,Passenger or driver?
This or That,Passion or stability?
This or That,Passwords or secret handshakes?
This or That,Pasta or pizza?
This or That,Pasta or rice?
This or That,Patterned or plain?
This or That,Pause time or rewind time?
This or That,Paypal or Venmo?
This or That,Peanut butter on pizza or ketchup on ice cream?
This or That,Peking duck or Korean BBQ?
This or That,Pen or pencil?
This or That,Pep talk or motivational quote?
This or That,Pepsi or Coca-Cola?
This or That,Pet cat-sized dinosaur or mouse-sized elephant?
This or That,Phone in bathroom or no phone in bathroom?
This or That,Photography or journaling?
This or That,Photography stops or driving straight through?
This or That,Photos or videos?
This or That,Physical planners or digital planners?
This or That,Physical work or mental work?
This or That,Picnic at the park or in the backyard?
This or That,Picnic in the park or dinner at a fancy restaurant?
This or That,Pig nose or rabbit ears?
This or That,Pineapple pizza or candy corn?
This or That,Pizza night or taco night?
This or That,Pizza or Chinese food?
This or That,Pizza or burgers?
This or That,Pizza or pasta?
This or That,Pizza or tacos?
This or That,Pizza party or pool party?
This or That,Plane or train?
This or That,Plane travel or road trip?
This or That,Planks or mountain climbers?
This or That,Planning or winging it?
This or That,Plans or surprises?
This or That,Platformers or puzzle games?
This or That,Play or standup show?
This or That,Playing catch or kicking a soccer ball?
This or That,Playing sports together or going for walks?
This or That,Poem or story?
This or That,Poetry or prose?
This or That,Pool or beach?
This or That,Poor and happy or rich and miserable?
This or That,Pop music or rock music?
This or That,Popcorn or candy?
This or That,Popcorn or chips?
This or That,Popcorn or fruit salad?
This or That,Postcards or local crafts?
This or That,Potion brewing or spell casting?
This or That,Poutine or nachos?
This or That,Predictability or excitement?
This or That,Private office or reserved parking spot?
This or That,Prom or homecoming?
This or That,Protagonist or sidekick?
This or That,Protein shake or pre-workout drink?
This or That,Public transportation or rental car?
This or That,Puppies or kittens?
This or That,Push-ups or sit-ups?
This or That,Puzzle games or strategy games?
This or That,Puzzle night or trivia night?
This or That,Quentin Tarantino or Christopher Nolan?
This or That,R&B or hip-hop?
This or That,Racing or sports?
This or That,Rain or snow?
This or That,Raise or bonus?
This or That,Rake or shovel?
This or That,Ramen or pho?
This or That,Reading a book or listening to an audiobook?
This or That,Reading a book or watching a movie?
This or That,Reading at home or in a cozy cafe?
This or That,Reading in bed or on the couch?
This or That,Reading in silence or listening to music?
This or That,Reading in the morning or at night?
This or That,Reading indoors or outdoors?
This or That,Reading one book at a time or multiple books at once?
This or That,Reading or writing?
This or That,Reading the book before watching the movie adaptation or vice versa?
This or That,Reality TV or scripted TV?
This or That,Reality TV or scripted shows?
This or That,Reality shows or documentaries?
This or That,Recent history or ancient history?
This or That,Recess or lunch?
This or That,Red wine or white wine?
This or That,Regional delicacies or familiar foods?
This or That,Regret or doubt?
This or That,Rekindled friendship or rekindled romance?
This or That,Renting a movie or going to the theater?
This or That,Renting or owning a home?
This or That,Rereading favorites or finding new stories?
This or That,Rest day or active recovery?
This or That,Rich and famous or rich and unknown?
This or That,Risotto or paella?
This or That,Road trip or plane ride?
This or That,Road trip or plane trip?
This or That,Road trip or train?
This or That,Road trip-themed playlists or shuffle all?
This or That,Roadside attractions or historical landmarks?
This or That,Roadside diner or packed lunch?
This or That,Robots or dinosaurs?
This or That,Rock or country music?
This or That,Roller coaster or ferris wheel?
This or That,Roller coasters or water slides?
This or That,Romance or thriller?
This or That,Roommates or live alone?
This or That,Ruins or cities?
This or That,Running on a treadmill or outdoor trail running?
This or That,Running or cycling?
This or That,Running or walking?
This or That,Salad or sandwich?
This or That,Salary or hourly?
This or That,Sandals or sneakers?
This or That,Sandwich with chocolate sauce or salad with jelly beans?
This or That,Sandwiches with crusts or no crusts?
This or That,Sauce on the side or sauce on top?
This or That,Save 100 strangers or one loved one?
This or That,Scenic route or highway?
This or That,Sci-fi or fantasy?
This or That,Science or History?
This or That,Second chance at love or second chance for your career?
This or That,See the future or change the past?
This or That,Series or standalone novels?
This or That,Share food or don’t share food?
This or That,Sharks or dolphins?
This or That,Shooter or RPG?
This or That,Shopping for clothes or electronics?
This or That,Shopping online or in-store?
This or That,Shopping online or shopping in-store?
This or That,Shopping spree or saving money?
This or That,Shopping spree or saving spree?
This or That,Short stories or novels?
This or That,Show or tell?
This or That,Shower in jelly or bathe in soda?
This or That,Showers or baths?
This or That,Sight or sound?
This or That,Silly hats or silly socks?
This or That,Singing in the shower or singing in the car?
This or That,Singing or dancing?
This or That,Single or multiple points of view?
This or That,Skiing or snowboarding?
This or That,Skill or popularity?
This or That,Sleeping with the bedroom door closed or open?
This or That,Smartest person in the world or richest person in the world?
This or That,Smartphone app or traditional map?
This or That,Smartphone or tablet?
This or That,Smoothies or milkshakes?
This or That,Snack stash or stationary stash?
This or That,Sneakers or boots?
This or That,Sneakers or dress shoes?
This or That,Sneakers or sandals?
This or That,Sneeze confetti or hiccup bubbles?
This or That,Sneezing or coughing?
This or That,Social media message or text message?
This or That,Social media or no social media?
This or That,Sock puppet gloves or noodle scarf?
This or That,Solo or multiplayer?
This or That,Sort by price or by rating?
This or That,Soup for breakfast or cereal for dinner?
This or That,Souvenirs or postcards?
This or That,Speak in whispers or sing everything you say?
